ANO_ELEICAO,NUM_TURNO,SIGLA_UF,SIGLA_UE,CODIGO_CARGO,DESCRICAO_CARGO,NOME_CANDIDATO,NUMERO_CANDIDATO,NUMERO_PARTIDO,SIGLA_PARTIDO
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ADRIANO SANTANA DE CARVALHO,2001,20,PSC
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,PATRICIA HELENA DA SILVA RODRIGUES,2228,22,PR
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,SUELI MENEZES VASCONCELOS,2209,22,PR
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,VANUZA MENDES KNUPP DE ALMEIDA,1569,15,PMDB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ANA PATRÍCIA DA SILVA E SOUZA,1595,15,PMDB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ANTONIO JOSÉ CARVALHO BRANCO NÁUFEL,1570,15,PMDB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,WALLACE MACEDO NICOTTE,7007,70,PT do B
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,CLAUDIO ROCHA DE SOUZA,1014,10,PRB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,OSMANI FAUSTO SUZANO,1131,11,PP
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,MARCO ANTÔNIO NEVES CABRAL,1577,15,PMDB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,RENATO DE OLIVEIRA BONDIM,4020,40,PSB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,RODRIGO SOBROSA MEZZOMO,4505,45,PSDB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,MARYSTELLA DA SILVA GOMES PIMENTA,4518,45,PSDB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,MARLOS LUIZ DE ARAUJO COSTA,1301,13,PT
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,GUILHERME JOSE PEREIRA DO NASCIMENTO,2531,25,DEM
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,REGINA ANGELA RISSI,2275,22,PR
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,IVANILDO FELIX CANDIDO,5033,50,PSOL
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,DEJORGE PATRICIO DA SILVA,2220,22,PR
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,NEY DO VALLE,3125,31,PHS
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,PAULO CESAR TEIXEIRA DA SILVA,3147,31,PHS
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,JOSE MAURO PARREIRAS FRANÇA,2702,27,PSDC
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,DILCEMAR FERREIRA,3127,31,PHS
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,DEISE LEITE DA SILVA,3132,31,PHS
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,JOSIMAR LEAL ALCANTARA,3106,31,PHS
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,MARCELO SERGISMUNDO RODRIGUEZ,3177,31,PHS
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,MOYSES DE AZEVEDO COUTINHO,3143,31,PHS
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ANABAL BARBOSA DE SOUZA,3124,31,PHS
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,KHLEBER EUGENIO TEIXEIRA DE ARAUJO,3151,31,PHS
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,CARLOS ALBERTO ALMADA,2216,22,PR
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,VALERIA FARIAS BUSSAD PIRES,1559,15,PMDB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,CARLOS AUGUSTO DE MIRANDA PAES,4334,43,PV
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,CELSO PANSERA,1540,15,PMDB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,SUELI ALVES DE SOUZA,5095,50,PSOL
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,JEFERSON BARROS DA SILVA,5045,50,PSOL
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,EDELZUITA DE LOURDES SANTOS DE OLIVEIRA,1214,12,PDT
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,MARIA DE ALBUQUERQUE SANTOS,1280,12,PDT
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,MARIA PERPETUA DE ALMEIDA,1257,12,PDT
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ALEXANDRE CARVALHO FRANÇA,3155,31,PHS
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,CARLA FALEIRO ALVES,2234,22,PR
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,JOSE RENATO FERREIRA DOS SANTOS,3388,33,PMN
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,FÁBIO VALTER DE SOUZA ALMEIDA,1024,10,PRB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ALMIR SOARES DE GOIS,1215,12,PDT
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,MARIO JORGE JUNQUEIRA DE MALAFAIA,1245,12,PDT
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,LUIZ FERNANDO DE OLIVEIRA PEDRA,1269,12,PDT
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,JOSÉ DA PAIXÃO REIS DUALIBI,4416,44,PRP
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,TAMIRIS FRANCO DE CAMPOS,4432,44,PRP
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,CELSO PESSOA MENDES,2890,28,PRTB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,JOSE MARIO DE OLIVEIRA BARROS,2885,28,PRTB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,LENILSON LEAL DA SILVA,2824,28,PRTB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,MARCELO DO NASCIMENTO,2828,28,PRTB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,PAULO ROBERTO TAVARES LOBATO,2870,28,PRTB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ROBERTO SOUZA DA SILVA,2835,28,PRTB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,DELMA CRISTINA SILVA SANTOS,5133,51,PEN
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,WILSON FERNANDES PEREIRA,5058,50,PSOL
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,DIEGO ROMERO SÃO PAIO DE MENEZES,4446,44,PRP
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ELIANE BRIOLA LEMOS,4475,44,PRP
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,FABIANO BARCELLOS MARMELO,4400,44,PRP
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,CRISTIANO APOLINÁRIO LOPES,2760,27,PSDC
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,MICHAEL ALVES DOS SANTOS,2790,27,PSDC
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,CARLOS ROBERTO PEREIRA,5111,51,PEN
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,JOÃO LEOMI SILVA NUNES,7012,70,PT do B
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,MARCO ANTONIO DE BARCELOS ANDRADE,4345,43,PV
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,MARCUS AUGUSTUS FUSCO FERREIRA,3191,31,PHS
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,JEAN WYLLYS DE MATOS SANTOS,5005,50,PSOL
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,NEUSIRA DA SILVA VIEIRA,2774,27,PSDC
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,FERNANDO DA SILVA FERNANDES,7799,77,SD
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,WILMA COSTA BARRETO,2294,22,PR
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,GENOBRE GOMES LIMA,2111,21,PCB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ROSANA DA SILVA,6555,65,PC do B
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,NORBERTO JOSE FERREIRA,1158,11,PP
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,JULIO LUIZ BAPTISTA LOPES,1111,11,PP
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ISAMAR MELLO GUIMARÃES,4302,43,PV
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,JEFERSON EVANGELISTA CORREA,7723,77,SD
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ALEXANDRE MAGNO GONZALEZ DE LACERDA,2121,21,PCB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,CARLOS SEBASTIÃO BARBOSA ROSAS,1003,10,PRB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,FRANCISCO JOSÉ SEGHETTO,7023,70,PT do B
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,HÉLCIO ÂNGELO DA ROCHA,7011,70,PT do B
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ALCEU ALVES BARBOSA JUNIOR,7097,70,PT do B
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ADRIANA RODRIGUES DE OLIVEIRA,5008,50,PSOL
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,RENATO ATHAYDE SILVA,5055,50,PSOL
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,MARCELO SILVEIRA DE CARVALHO,5002,50,PSOL
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,RAMON VIEIRA FAUSTO,5037,50,PSOL
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,BENEVENUTO DACIOLO FONSECA DOS SANTOS,5020,50,PSOL
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,MARIANA CRISTINA MORAES DA CUNHA,5090,50,PSOL
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,LENINE RODRIGUES LEMOS,1233,12,PDT
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,RAIMUNDO NONATO DE SOUSA BERNARDO,4357,43,PV
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ALBERTO LUIZ VIEIRA COSTA,1345,13,PT
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,CINIRA GABRIELA DA SILVA CORREIA MOYSÉS,2572,25,DEM
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,FRANCISCO JOSÉ D'ANGELO PINTO,1310,13,PT
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,MARCELO BORGES SERENO,1314,13,PT
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,FABIANO TAQUES HORTA,1303,13,PT
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ALESSANDRO LUCCIOLA MOLON,1313,13,PT
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,EVA RAPOSO FERREIRA DAS NEVES,1364,13,PT
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ALICE MARIA DA SILVA CASTRO,1385,13,PT
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,BIANCA RODRIGUES MOTTA HERCULANO,4056,40,PSB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,AMARO LUIZ ALVES DA SILVA,4044,40,PSB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,JACIAURIA OLIVEIRA SILVA,4014,40,PSB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,JAIRO FERNANDES,1753,17,PSL
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,JORGE FERREIRA CAMPOS,1724,17,PSL
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,JUCIARA RODRIGUES DE SOUZA,1706,17,PSL
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,FLÁVIA RODRIGUES DA CUNHA,7756,77,SD
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ANDREI LARA SOARES,7708,77,SD
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,FRANCISCO RODRIGUES DE ALENCAR FILHO,5050,50,PSOL
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,DERLI CIPRIANO VALIÃO DO NASCIMENTO,5044,50,PSOL
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,VALDINEI MEDINA MACHADO,5021,50,PSOL
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,CYRO SILVA DUARTE,4377,43,PV
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,SOLANGE PEREIRA CRUZ,4502,45,PSDB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ROSINEA CORREA DE ALMEIDA,4535,45,PSDB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,JOSE LUIZ DA SILVA,5131,51,PEN
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,PAULO CESAR CATANY DE ASSIS,5138,51,PEN
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,SANDRA VALERIA GOMES DA SILVA,5186,51,PEN
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,NILSON VIANA CESÁRIO,1320,13,PT
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,VALTAIR CAMPOS,2277,22,PR
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ELIANE PONTES ROLIM,7021,70,PT do B
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,JOSE LINS CERQUEIRA,1954,19,PTN
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,GECILDA DA SILVA DOS SANTOS,7005,70,PT do B
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,PATRICIA FELIX DA CUNHA,7081,70,PT do B
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,JARBAS SEVERINO OLIVEIRA,5150,51,PEN
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,SILVIO ROMERO ARAUJO DE SANTANA,5145,51,PEN
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,CARLOTA JOSINA DOS SANTOS,5182,51,PEN
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,EDIVALDO BANDEIRA DE LIMA,2788,27,PSDC
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,DIRLANDIS CELSO MACHADO CARDOSO,3690,36,PTC
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,RODRIGO FELINTO IBARRA EPITÁCIO MAIA,2587,25,DEM
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,RAFAEL ARCENIO DOS SANTOS,4589,45,PSDB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,EDMILSON DA SILVA PAULINO,1045,10,PRB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ELIZETE QUIRINO DA CRUZ,4329,43,PV
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,TARCISIO ANTONIO SOBRINHO,7050,70,PT do B
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ISAIAS COSTA MARINHO,1066,10,PRB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,MARIA JOSE GOUVEA BAPTISTA,1061,10,PRB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,GENIVAL DA SILVA,3313,33,PMN
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,SONIA MARIA ROSA DA SILVA,5595,55,PSD
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,MARCOS LORENZ MELO DE ABREU,2267,22,PR
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,RODEVAL PIMENTEL DE BRITO,4069,40,PSB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,MARIA JOSÉ ALVES MACHADO,1573,15,PMDB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,FERNANDO LOPES DE ALMEIDA,1555,15,PMDB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ROSANIA BAPTISTA DE AZEVEDO MELLO,1025,10,PRB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,JOSIMAR DE SOUZA MOTA,1034,10,PRB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,GERALDO JOSE DE ANDRADE,1159,11,PP
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ANTONIO CARLOS SALES DA SILVA,4002,40,PSB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,EDILSON SIMOES DA SILVA,1443,14,PTB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,AROLDE DE OLIVEIRA,5593,55,PSD
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,SILVANA DA COSTA PEREIRA,4517,45,PSDB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,VERONICA CHAVES DE CARVALHO COSTA,2202,22,PR
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,WANDERSON DA CONCEIÇÃO NOGUEIRA,2351,23,PPS
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,JORGE SANTANA DE AZEREDO,2256,22,PR
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,CLEBER MACHADO DE MIRANDA,2285,22,PR
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,LUANA DE OLIVEIRA NUNES DE PAULO,2206,22,PR
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,MARCELO HENRIQUE PARSEGHIAN,3101,31,PHS
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,JAIR BARBOSA TAVARES,3121,31,PHS
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,JOAQUIM LAUDIER MONTEIRO,3113,31,PHS
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,LUIZ GONZAGA LULA DE OLIVEIRA LIMA,3188,31,PHS
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ALVIMAR DE OLIVEIRA TOMAZ,3183,31,PHS
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ANDRÉ GUILHERME FRAZÃO BATISTA,3116,31,PHS
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,JORGE MAROTTE CORREA,3123,31,PHS
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,LOHAINE SIMAS PINHEIRO BORBOREMA,3103,31,PHS
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,OTAVIO SANTOS SILVA LEITE,4555,45,PSDB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,RAMON PEDRO DE MELLO,4567,45,PSDB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ANTONIO CARLOS RITA PEREIRA,3334,33,PMN
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,AGNALDO MEIRA AGUILAR,1291,12,PDT
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,FABIANA NERES TINOCO,1205,12,PDT
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,SEBASTIÃO LELIS FELINTRO,1250,12,PDT
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,MERALDO HULPAN PEREIRA,1270,12,PDT
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ANDRÉ DOS SANTOS FIUZA,4353,43,PV
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,MILTON GIL FERREIRA E SILVA,4306,43,PV
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,NILSON BARRETO MENDONÇA,2512,25,DEM
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ANDERSON LUIZ DE ASSUNÇÃO,2722,27,PSDC
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,VANDERSON DORBAÇÃO COELHO,2766,27,PSDC
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,LUCIANA VIANA CASTILHO,3351,33,PMN
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,JOSIAS DA SILVA MOREIRA,4339,43,PV
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,FRANCINELIO DA FONTE VIEIRA,1211,12,PDT
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ROSANGELA MARIA COSTA REGIS,1712,17,PSL
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,EMERSON GARCIA DE DEUS,5107,51,PEN
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ABILIO MACIEL DA SILVA FILHO,2812,28,PRTB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,DAGMEYRI CONCEIÇÃO COSTA,2802,28,PRTB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,EDGAR FERNANDES ANDRADE,2875,28,PRTB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,EDILANE REIS DA CRUZ SILVA,2808,28,PRTB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,TIAGO NUNES DA CUNHA FILHO,2823,28,PRTB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,RUBEM NELSON DA SILVA ALVES,1287,12,PDT
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ARMANDO MARINS DE CARVALHO FILHO,2263,22,PR
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,VALERIA FRAGOSO DE ALBUQUERQUE BASTOS,1108,11,PP
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,THIAGO RIBEIRO BARRETO,9055,90,PROS
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ADEMIR MARTINS DA SILVA,4323,43,PV
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,MARCELO DOS SANTOS MONTEIRO,4356,43,PV
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,CARLOS HENRIQUE DA SILVA BAIA,9099,90,PROS
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,CELSO ALENCAR RAMOS JACOB,1508,15,PMDB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,JONAS PEREIRA DA SILVA,3108,31,PHS
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,EVALCIR SANTOS DA SILVA,4433,44,PRP
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,WILSON CORREA DE SOUZA NETO,4466,44,PRP
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,RAIMUNDA NONATA PEREIRA DE SOUSA RAMOS,4481,44,PRP
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,VALTER CAMARGO,2718,27,PSDC
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ELLAINE FERNANDES DA ROCHA,3158,31,PHS
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ANA PAULA SOUZA DA SILVA,7077,70,PT do B
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,LUIZ CARLOS ALVES DE MOURA,1129,11,PP
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ROBERTO DA SILVA SALES,1010,10,PRB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,MARILENE TEIXEIRA VIEIRA,2207,22,PR
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,MURILO AMORIM GUERRA,2706,27,PSDC
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,CRISTIANO GONÇALVES,2510,25,DEM
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,VERA MARIA DE ALMEIDA BERTOLINI,1052,10,PRB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,MARCELO RODRIGUES DE CARVALHO,2252,22,PR
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ERIVALDO PEREIRA ALVES,4041,40,PSB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,PAULO RAMOS DO NASCIMENTO,3176,31,PHS
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,JANETE MACIEL DE ARAUJO,7064,70,PT do B
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,CARLOS MENEZES FILHO,2313,23,PPS
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,MARCELO NOVAES DE ANDRADE,9014,90,PROS
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,PEDRO CHAVARRY DUARTE,1789,17,PSL
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,BRUNO LOPES DE ALMEIDA,3162,31,PHS
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,FRANCISCO FLORIANO DE SOUSA SILVA,2280,22,PR
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,IVANILDO PEREIRA LIMA,1913,19,PTN
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,HELIO FERNANDO BARBOSA LOPES,1987,19,PTN
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ADRIANO DA SILVA GUEDES,7744,77,SD
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ZORAIA CORREA GOMES,7732,77,SD
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ANATÁLIA DOS SANTOS,1790,17,PSL
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ANTONIO MANOEL DE SOUZA,1746,17,PSL
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,CRISTIANE RODRIGUES GUEDES,1700,17,PSL
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,MATEUS RIBEIRO CAMPOS,1600,16,PSTU
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ECY GONÇALVES PENA TEIXEIRA,7019,70,PT do B
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,RODRIGO DE BOROBIA PIRES GONÇALVES,4501,45,PSDB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,UDEVALTER CLAUDIO DA SILVA,1238,12,PDT
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,GERSON DA SILVA PAULO,2838,28,PRTB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ANA PAULA DE SOUZA RODRIGUES,5016,50,PSOL
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,RICARDO DEMETRIO FERREIRA PIMENTEL,5039,50,PSOL
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,CÁTIA MARIA DA SILVA,5009,50,PSOL
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,CLEODEA SILVA OLYMPIO,3119,31,PHS
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ADALBERTO DE SOUZA RABELO,2230,22,PR
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ALEVIRTE TAVARES DE OLIVEIRA,2732,27,PSDC
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,CLEBER ANTONIO DA SILVA,5543,55,PSD
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,LAURINDA GRAZIELA ARAUJO DOS SANTOS,7045,70,PT do B
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,LUCIANO HENRIQUE PEREIRA,1350,13,PT
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,DILSON MALHEIROS DRUMOND,4012,40,PSB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,MARCO ANTONIO DE LIMA FIGUEIREDO,4021,40,PSB
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,HANNA TAYNA CAVALCANTI,1708,17,PSL
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,JOSÉ IMPERALINO MARTINS FERREIRA,1779,17,PSL
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,MARCELINO FRANCISCO SOARES,1738,17,PSL
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,MARCOS ANTONIO CANDIDO MANSO,1731,17,PSL
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,MARTINHO LUTERO PEREIRA MONTEIRO,1718,17,PSL
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,ZEGUIAR DA SILVA RODRIGUES,1709,17,PSL
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,GEISO PEREIRA TURQUES,7787,77,SD
2014,1,RJ,RJ,6,DEPUTADO FEDERAL,CAROLINA VIANNA GUIMARAES BARROS,7729,77,SD
